**** BEGIN LOGGING AT Tue Apr 28 22:59:41 2015

Apr 28 22:59:51 <__adrian>	TML  is kinda is.
Apr 28 23:18:26 <TML>	There's no reason you should write one more line of code than is absolutely required to finish the job
Apr 28 23:18:27 <DietDrK>	shuffle($array)
Apr 28 23:18:41 <iJoshuaHD>	i dont want to shuffle the array :/
Apr 28 23:18:46 <TML>	don't use shuffle
Apr 28 23:18:58 <TML>	(we literally JUST had that conversation)
Apr 28 23:19:05 <iJoshuaHD>	shuffle() affects the position of my arrays
Apr 28 23:19:06 <DietDrK>	my bad. what was the concern?
Apr 28 23:19:22 <TML>	iJoshuaHD: What makes you think array_rand() isn't random?
Apr 28 23:19:26 <iJoshuaHD>	i just want an alternative to array_rand()
Apr 28 23:19:45 <DietDrK>	Copy the array, shuffle it, shift it, unset it?
Apr 28 23:19:59 <iJoshuaHD>	for example. array(1,2,3,4,5) it only chooses 2,4,5 repeatedly
Apr 28 23:21:00 <__adrian>	iJoshuaHD  "random" is not what you might imagine is "random"
Apr 28 23:21:11 <TML>	iJoshuaHD: Really? http://codepad.viper-7.com/jrpbsM
Apr 28 23:21:37 <DietDrK>	https://eval.in/320183
Apr 28 23:21:41 <iJoshuaHD>	TML yes in my var_dump
Apr 28 23:21:47 <iJoshuaHD>	its not effective.
Apr 28 23:22:00 <DietDrK>	array_rand() seems to be a very cool function.
Apr 28 23:22:11 <__adrian>	you won't get an even-ish distribution until you take a very significant number of samples
Apr 28 23:22:57 <DietDrK>	Hah. The eval.in link will give the same result every time. Viper recalculates each pageload?
Apr 28 23:23:23 <TML>	iJoshuaHD: http://codepad.viper-7.com/81Sj1l - seems a fairly even distribution to me
Apr 28 23:23:26 <iJoshuaHD>	how about : array_values($a)[mt_rand(0, count($a) - 1)] ?
Apr 28 23:24:05 <__adrian>	iJoshuaHD  (1)why?  (2) are all the arrays in question dense lists?
Apr 28 23:24:12 <TML>	iJoshuaHD: Well, that's more or less what array_rand() does under the covers, so I wouldn't expect it to get much better resultes
Apr 28 23:24:17 <TML>	s/tes$/ts/
Apr 28 23:24:45 <iJoshuaHD>	i actually doing a PHP plugin for PocketMine
Apr 28 23:24:56 <iJoshuaHD>	its an MCPE server software
Apr 28 23:25:16 <iJoshuaHD>	im trying to randomize stuff inside a chest
Apr 28 23:25:18 <DietDrK>	TML: why did you set it up that way with 2 foreach? why not a for($a=0;$a<=1mil;$a++){...}?
Apr 28 23:26:12 <TML>	DietDrK: in case a cache line somewhere was being stubborn
Apr 28 23:26:20 <DietDrK>	You mean because of the site or because of underlying PHP?
Apr 28 23:26:23 <TML>	as for why not using a for loop, foreach is so much easier to write and reason about, I pretty much never do a for loop
Apr 28 23:26:39 <TML>	DietDrK: I mean because of things like opcode caching
Apr 28 23:26:42 <iJoshuaHD>	oh well ...
Apr 28 23:27:10 <DietDrK>	very interesting.
Apr 28 23:27:26 <TML>	iJoshuaHD: just run array_rand() more times, and only save every <n>th run.
Apr 28 23:27:39 <TML>	iJoshuaHD: It'll almost certainly normalize over larger runs
Apr 28 23:28:01 <DietDrK>	it relies on the mersenne twist?
Apr 28 23:28:50 <TML>	DietDrK: Depends on what php_rand() comes out to on your system
Apr 28 23:29:04 <DietDrK>	I'm reading about it now o.O
Apr 28 23:29:13 <DietDrK>	It's interesting, but a little to ddep for what I should be doing now.
Apr 28 23:30:17 <DietDrK>	My business site doesn't rely heavily on rand(), and when I need a token it's  bin2hex(openssl_random_pseudo_bytes(16))
Apr 28 23:30:28 <TML>	I'd love it if we could stub out php_rand to mt_rand in a future release, but too many people rely on those creaky old LCGs
Apr 28 23:30:43 <TML>	DietDrK: Wow - that's incredibly expensive
Apr 28 23:30:53 <DietDrK>	only for email tokens
Apr 28 23:30:59 <TML>	Where did people get this idea that they need CSPRNGs for tokens?
Apr 28 23:31:43 <TML>	DietDrK: openssl_random_pseudo_bytes() is one of the most expensive PRNGs in PHP
Apr 28 23:31:43 <DietDrK>	forgot password. $_GET['token']. I'm not sure
Apr 28 23:31:43 <TML>	Use a UUID
Apr 28 23:31:44 <DietDrK>	uniqid()?
Apr 28 23:31:44 <TML>	cheaper and just as hard to predict
Apr 28 23:31:44 <TML>	NO
Apr 28 23:31:44 <TML>	UUID
Apr 28 23:31:55 <DietDrK>	googled PHP uuid and got uniqid
Apr 28 23:32:08 <DietDrK>	http://stackoverflow.com/questions/2040240/php-function-to-generate-v4-uuid ?
Apr 28 23:32:26 <TML>	DietDrK: http://en.wikipedia.org/wiki/Universally_unique_identifier
Apr 28 23:33:02 <TML>	DietDrK: Could be - I personally haven't reviewed that answer for compliance with the DCE, but it looks strong enough in practice
Apr 28 23:34:53 *	__adrian is now known as __adrian|away
Apr 28 23:35:29 <DietDrK>	http://codepad.viper-7.com/Y0ofvr
Apr 28 23:36:38 <DietDrK>	but I believe that it could be very heavy
Apr 28 23:38:14 <TML>	DietDrK: http://stackoverflow.com/questions/1940168/openssl-random-pseudo-bytes-is-slow-php
Apr 28 23:39:15 <TML>	it's not strictly a Windows problem, but it's certainly more exacerbated there
Apr 28 23:39:20 <DietDrK>	Sounds like a good thing to bring up to mdev
Apr 28 23:39:28 <TML>	Why?
Apr 28 23:39:41 <TML>	in most cases, you don't actually need CS-strong numbers
Apr 28 23:39:48 <TML>	you just want something difficult to guess
Apr 28 23:39:49 <DietDrK>	He insists on running PHP on his local windows machine, then uploading to linux VM.
Apr 28 23:39:56 <DietDrK>	interesting to learn about the differences
Apr 28 23:40:15 <TML>	Yeah, I don't care to discuss things like that.
Apr 28 23:40:28 <xyphoid>	is there any need to start that up again
Apr 28 23:40:48 <TML>	No
Apr 28 23:40:52 <DietDrK>	I only mention it because he's not here, and I had no idea about the differences between PHP on different OS
Apr 28 23:40:55 <TML>	mdev isn't even here, anyway
Apr 28 23:48:30 <davidmemo>	hi
Apr 28 23:54:56 *	Programmer_ is now known as Ox7FOOOOOl
**** ENDING LOGGING AT Tue Apr 28 23:57:37 2015

**** BEGIN LOGGING AT Tue Apr 28 23:57:37 2015

*	Ox7FOOOOOl is now known as Ox7F000001
<xreal>	Is there an alternative to codeviber? it seems down again
<xreal>	ah, works now
<xreal>	Pff... Maaany websites say, isset() would be faster than in_array. That's crap. http://codepad.viper-7.com/2RZlJA
<TML>	codeviber?
<xreal>	TML: codepad + viber = codeviber :)
<TML>	What is "viber"?
<TML>	xreal: You're charging isset() for the cost of $numbers = array_flip($numbers);
<Woet>	xreal: err, you don't run benchmarks on a single iteration (or 3 in your case)
<Woet>	xreal: http://codepad.viper-7.com/hxNxiM
<Woet>	isset is way faster.
*	__adrian|away is now known as __adrian
<xreal>	viper... oh my
<xreal>	TML: Do you have an explaination for the thing I found ?
<TML>	xreal: What thing?
<xreal>	Woet: codepad is just an example, I'm running them on my system with > 100.000 entries in a loop with $i=500 :)
<xreal>	TML: Yeah, but all the website writing isset() would be faster also need to use array_flip() or a foreach-loop.
<xreal>	TML: So array_flip() also needs to be measured.
<TML>	No they wouldn't
<TML>	They'd just create the array in the order they want it to begin with
<TML>	You don't construct the array the opposite of what you want to check and then flip it
<TML>	You construct the array in a way that conforms to how you will be testing for membership
<xreal>	TML: nope, check this for example: http://nickology.com/2012/07/03/php-faster-array-lookup-than-using-in_array/
<xreal>	TML: And tons of code on StackOverflow doing the same thing.
<xreal>	So, isset() is *only* faster when creating an array, which fit.
<xreal>	As soon, as you'd need an array_flip(), in_array() is faster.
<xreal>	TML: They also doesn't.
<Woet>	xreal: and I already showed you you're wrong.
<TML>	xreal: Yes, if you read somewher ethat said "array_flip() + isset() is faster than in_array()", that'd be wrong
<TML>	xreal: If you read the article you linked, he doesn't say that he's measuring the foreach loop - just the isset() operation
<TML>	Presumably, if you know in advance you're going to do isset(), you'd construct your array that way
<TML>	I have no idea what "They also doesn't" means
<du>	is there a way to make try/catch not trip up on notice/warnings?
<TML>	du: What do you mean?
<ss23>	du: No, they're seperate mechanisms. Write your code such that it doesn't cause errors/warnings and throw exceptions instead I guess
<xreal>	Woet: you didn't put $numbers = array_flip($numbers); to the time measurement.
<xreal>	Woet: ok, you're right.,
<du>	for some context, i installed a magento extension that doesn't thoroughly intialize variables. so the notifications are seeming to be caught by magento's error handling, which i'm assuming is trycatch/ the whole system grinds to a screerching halt
<Woet>	xreal: doesn't make a difference.
<Woet>	and not relevant to "Maaany websites say, isset() would be faster than in_array. That's crap."
<TML>	du: I don't know anything about magento, but it's not normal to pass notice and warning messages through an exception handler
<xyphoid>	custom error handling for notices isn't try/catch
<xyphoid>	it's a custom error handler
<xyphoid>	IIRC if you turn off developer mode Mage won't stop on notice, but you probably want to fix the notices
<xyphoid>	unless you like your magento logs filling up
<du>	right, i need errors on in development
<du>	so i can't turn them completely off. but if i turn off errors, it works
<du>	Okay, that's as good enough of an answer for me. Thanks fellas.
<xyphoid>	also patch your magento, hah
<gagalicious>	i would like to call redis delete on my php script. because deletion is very slow, how do i make an "async call" to the redis function without installing modules / extentins or switching to another php variant?
<Woet>	store it into a database/queue like rabbitmq
<Woet>	and then run a worker or cronjob that deletes it for you
<du>	in Magento: "if you write something that raises an error or a warning during developer, execution will halt and you’ll be forced to fix it."
<__adrian>	it's true.  they come in and chain you to the desk.
<gagalicious>	i would like it to be deleted immediately i just dont want my php script to wait. any other alternatives?
<Woet>	gagalicious: err, async is the opposite of "deleted immediately"
<gagalicious>	yeah :)
<gagalicious>	sorry then...
<gagalicious>	i would like the call to be async. that's all :) but i won't want anything additional like rabbitmq
<Woet>	why not?
<gagalicious>	i like curl init... setting... but
<__adrian>	du  do you have a question?
<gagalicious>	is there one for redis call?
<gagalicious>	why not... because my server is already hogging a lot of mem resources and cpu
<gagalicious>	i wont want another additional thread for process...
<__adrian>	du maybe  /join #magento ?
<Woet>	gagalicious: there is no way to do it without another thread.
<gagalicious>	woet : yes. but i dont want to have another program running in the background
<Woet>	gagalicious: then you can't do it.
<gagalicious>	ok i can have another program running background.. like curl init to call something remotely
<__adrian>	gagalicious, your question is _all_ over the place.  can you explain it clearly, and briefly?
<__adrian>	what do you want to solve?
<gagalicious>	hdel from redis is deleting too slowly... i dont want it to return anything from my php script
<gagalicious>	i would like to call hdel "asynchronously"
<__adrian>	use a message queue.  like gearman.
<gagalicious>	i dont want another program. coz i have too many on my server and it will be too resource hogging
<Woet>	__adrian: he wants async without another application, module or extension
<__adrian>	then don't. wait for it to finish in your php script.
<Woet>	already told him he can't
<gagalicious>	for example... curl init... calls a remote url and forget it immediately... sort of like async to me. i would like to have something like that other than curl init... deos anyone have another alternative for calling hdel of redis?
<gagalicious>	does that mean, maybe i should stick with curl init?
<__adrian>	gagalicious  cURL'ing your own server will be a much bigger waste.
<gagalicious>	use curl init to call my script
<gagalicious>	but it will be very quick
<gagalicious>	coz... it just calls and forget
<__adrian>	i really don't think you have the problems you think you have.
<__adrian>	but if you do, i really don't think this is the cause.
<__adrian>	honestly, look into gearman or rabbitmq or something.  they're not hogs.
<gagalicious>	hmm.... oh well :I thanks
<du>	__adrian: yes, i asked it prior to your comment. my statement was a follow up to it.
<du>	thanks though, bro!
<joe128>	are oracle or zend certifications good to get a first php job out of college
<__adrian>	du  your error reporting question?
<__adrian>	did you get your answer
<CoJaBo>	joe128: honestly, ive never even seen them mentioned
<asteele>	i dont think so joe128
*	bilde2910|away is now known as bilde2910
<asteele>	you dont need any kind of certifications to be a junior php developer
<asteele>	or a senior one for that matter
<ackpacket>	Someone was trying to tell me earlier that if url-encoding things can make them unrecognizable to a filter for bad input... I thought $_GET was populated with everything already url decoded though.  Right?
<CoJaBo>	ackpacket: The filter operates at a lower level than that. That's a lot of why they're pretty useless.
<ackpacket>	CoJaBo: you're telling me that if I do preg_match ( "..." , $_GET [ 'username' ]), it is going to examine the url-encoded version of username?
<CoJaBo>	..wat?
<CoJaBo>	ackpacket: They were likely refering to a WAF, not PHP
<ackpacket>	They were referring to php
<ackpacket>	Had it up to here with this lecturer.  No preparation, none
<CoJaBo>	Then that was plain wrong, and they were probably thinking of a WAF.
<ackpacket>	CoJaBo: Check out slides 39-43:  https://inst.eecs.berkeley.edu/~cs161/sp15/slides/lec13-web-vul-1.pdf
<DietDrK>	damn that's painful to read
<DietDrK>	but he's just making a point.
<ackpacket>	Hmm?
<ackpacket>	She*
<CoJaBo>	ackpacket: Damn, that is hilariously wrong
<DietDrK>	but terribly.
<ackpacket>	if you were referring to the lecturer that is
<DietDrK>	That is like worst practices
<CoJaBo>	ackpacket: berkeley even? That's pretty sad.
<ackpacket>	DietDrK: Every time I see something like this, and it doesn't jive with previous knowledge, it is a tax on me
<CoJaBo>	I'd demand a refund rofl
<ackpacket>	CoJaBo: well don't get me wrong, the TAs and other material are utterly fan-tastic
<ackpacket>	worth every penny
<ackpacket>	this is the only lecturer I've ever seen this with
<CoJaBo>	That lecturer is a moron.
<ackpacket>	she's new, and was hired for her field work not her lecturing ability
<ackpacket>	I have an inkline that she's borrowing slides though
<DietDrK>	it seems like PHP isn't a big part of that class
<ackpacket>	*inkling
<ackpacket>	DietDrK: eh... about 2%
<CoJaBo>	ackpacket: The concepts employed there are nothing short of retarded.. it's "sanitizing" by assigning to superglobals.. wtf
<CoJaBo>	ackpacket: Doesn't even seem to mention the modern APIs or the correct way to do any of that.
<ackpacket>	CoJaBo: it does mention parameterized statements at some point
<DietDrK>	I'm looking through homeworks of previous classes.
<DietDrK>	This class is about as legit as CEH cert
<ackpacket>	I believe it's a survey course
<ackpacket>	There are two other lecturers though that do an amazing job with the same course.  One of them with a very heavy emphasis on crypto which I enjoy
<DietDrK>	anyways. lame PHP in there with vastly outdated and awkward processes
<DietDrK>	Good luck on your course
<ackpacket>	Thanks for clearing this up for me.  Knew it smelled funny...
<CoJaBo>	ackpacket: Some of those are pretty risky, as it makes it impossible to identify which parameters are unsanitized.. it takes effort to be that bad xD
<ackpacket>	Well she was showing the wrong way to do things
<ackpacket>	It's billed as a weaker technique
<ackpacket>	So I give her some credit
<CoJaBo>	I've actually never seen a way that wrong before
<ackpacket>	The caliper of student there is usually able to really grasp the important takeaways:  what works, what doesn't, etc.
<CoJaBo>	And I've seen some impressively bad code
<ackpacket>	It's not like anyone takes the security course to learn that "this technique, on this system, in this context, does this"
<DietDrK>	#security and #crypto are good
<DietDrK>	or honestly, so many online courses to go deeper in
<CoJaBo>	##security and ##crypto
<DietDrK>	thanks for clearing up the confusion
<CoJaBo>	for some reason, the single-# channels of those don't redirect
<DietDrK>	sure they do
<CoJaBo>	maybe they fixed it now..
<DietDrK>	Thanks for clearing that up
<drose379>	Hey guys, Im iterating over a directory with images using DirectoryIterator
<drose379>	Now im using foreach and getting the file name of each image in the direcotry
<drose379>	Im trying to get the size of each image
<drose379>	I tried file_get_contents
<ackpacket>	Which channel would any of you reason is a good one for discussing same origin policy of cookies?
<drose379>	But cant figure it out, anythingA?
<ackpacket>	drose379: minimum test-case would help, a gist or something
<DietDrK>	getting filesize?
<drose379>	DietDrk
<drose379>	yeah, im trying to get the image at least
<DietDrK>	image size?
<drose379>	yeah
<DietDrK>	http://php.net/manual/en/function.getimagesize.php
<drose379>	I know that, but whenever I pass the path into that I am left with nothing
<DietDrK>	requires GD
<drose379>	GD?
<spronk2>	anyone familiar with mockery, and know whether you can require that a particular method gets called with different values?
<DietDrK>	error_reporting(E_ALL); ini_set('display_errors', '1');
<DietDrK>	put that at the top of your php file
<drose379>	But how do I get the File from the path in the first place
<DietDrK>	look carefully
<drose379>	?
<Meir`>	off-topic html question: what's your perfect to make a little square with definition next to it (i need it for color legend)
<DietDrK>	$FilePath=''
<Meir`>	your perfect approach*
<DietDrK>	Meir`: #design, #html, #css
<Matviy>	My php folder has php.ini-development and php.ini-production, which one is being used by default?
<Meir`>	thanks DietDrK, hope they're as active as here :)
<DietDrK>	#html just helped me out with a few questions.
<Matviy>	Changing the [date] in either one doesn't seem to work
<DietDrK>	Meir`: are you talking about an icon?
<drose379>	DietDrK if I have the file path can I pass it to getimagesize
<DietDrK>	drose379: great
<drose379>	that was a question
<drose379>	:)
<DietDrK>	try it and see
<drose379>	does not work DietDrk
<DietDrK>	'does not work' is not enough for me to help you more
<drose379>	doesnt echo out anything
<DietDrK>	check /var/log/apache2/error.log
<drose379>	I dont think my server has one
<drose379>	Actually, one sec
<DietDrK>	You're making it very hard to help you.
<rajlaksh>	He is using PC
<rajlaksh>	so it is not Linux
<DietDrK>	I can't help with that
<drose379>	No im using Linuz
<drose379>	Linux
<DietDrK>	rajlaksh: thanks for speaking up for him
<DietDrK>	Reminds me of this one time someone asked how much my car was and the passenger who I knew for less than a week answered for me and was off by a factor of 2.
<drose379>	lol
<rajlaksh>	i can help with Apache + PHP :)
<rajlaksh>	But i'm nginx user
<DietDrK>	and a terrible psychic
<rajlaksh>	i will give you a PHP file it will check if GD is enable or not
<DietDrK>	phpinfo(); ?
<DietDrK>	It'll tell you there.
<rajlaksh>	nope
<DietDrK>	<?php phpinfo(); ?> <---- that will tell you if GD is enabled.
<rajlaksh>	yeah but my friend script will tell GD suported what
<rajlaksh>	!paste
<DietDrK>	uh-huh
<rajlaksh>	That command does not exists here
<rajlaksh>	http://kopy.io/aSixU
<DietDrK>	Dude... are you kidding me?
<rajlaksh>	nope.
<rajlaksh>	output will be http://fs2.directupload.net/images/150429/b3tgrsv2.png
<rajlaksh>	that is cool script
<rajlaksh>	apache path is /var/log/apache/error.log
<DietDrK>	echoing out pure html
<drose379>	why would getimagesize return an array
<DietDrK>	are there not 2 dimensions?
<rajlaksh>	it will give width , height
<drose379>	ohhh
<drose379>	I thought it was filesize
<DietDrK>	...
<rajlaksh>	list($width, $height) = getimagesize('path_to_image');
<drose379>	thanks for the help guys
<spronk2>	mockery experts? anyone? can you inspect call history?
<ss23>	Not to help you! :O
<sorabji>	what are you trying to do spronk2 ?
<spronk2>	i need to ensure that a particular method, that gets called twice, is called with DIFFERENT arguments each time
<DietDrK>	what is 'mockery' ?
<spronk2>	docs.mockery.io
<spronk2>	mocking lib
<spronk2>	i could do this with sinon.js by just inspecting the calls
<spronk2>	no? :(
<spronk2>	ss23 is evil
<sorabji>	spronk2: http://stackoverflow.com/questions/5988616/phpunit-mock-method-multiple-calls-with-different-arguments
<spronk2>	yeah
<spronk2>	i tried a callback approach
<sorabji>	you're looking for the third answer
<morfin>	hello
<morfin>	i don't understand why that does not work hmm
<morfin>	$result = $dbh->pgsqlCopyFromFile("operators",$operators_filename,";","",'"softphone","name","login"');
<morfin>	it just return false to me
<morfin>	i checked out that function sources and hm
<morfin>	that function seems to be not working
<GarrettW>	Quick question. Is it valid syntax to do: $obj->$propname = $val;
<GarrettW>	I thought it was but it seems to not be working
<fleetfox>	$obj->{$propname} = $val
<GarrettW>	so why would braces be necessary there?
<morfin>	it's valid without bracers
<morfin>	i checked that
<morfin>	but if name is not valid it would not work
<GarrettW>	well i can retrieve the value just fine that way, but can't seem to set it
<GarrettW>	oh well, maybe the problem is in my __set()
<fleetfox>	http://3v4l.org/TZ3GC
<fleetfox>	..
<GarrettW>	ah, it was in __set(). a bit of bad logic. cheers :)
<raxbg>	Hi, can I create a new context in PHP? I mean I need to load a system in another system, but I do not want them to interfere. But I still want them to be able to talk to each other. Is this possible?
<morfin>	so
<raxbg>	morfin: Did you mean "no"?
<devt204>	is it possible to develop a web music player with audio filter (equalizer) capabilities with HTML 5 /Php ?
<raxbg>	devt204: You dont need PHP for this
<fleetfox>	raxbg: define context
<fleetfox>	you can run multiple interperters / pools
<raxbg>	fleetfox: Context in the way it is being used in the pthreads documentation.
<raxbg>	yes, that is what I need
<raxbg>	How can I do this?
<fleetfox>	i don't know nothing about threading, sorry
<devt204>	raxbg is it possible with html5/js
<fleetfox>	and my advice would be to look for something else
<raxbg>	multiple interpreters / polls is what I need
<raxbg>	fleetfox: Can you enlighten me how to do this?
<cluelessperson>	hi all. :/
<fleetfox>	raxbg: are you doing threading?
<raxbg>	devt204: Yes, that's all you need. Read about the WebAudio JavaScript API
<raxbg>	fleetfox: I have done in another project, this one will not have threading
<fleetfox>	well i'm confused why you mention pthreads then
<fleetfox>	you can run multiple fpm-pools or something if you want process isolation
<raxbg>	Because the you asked me to define context
<fleetfox>	and you will have to use messaging to communicate if you want
<fleetfox>	why you want the isolation?
<raxbg>	fleetfox: I was looking for something built-in as this will be product used in various environments, which I have no control over
<raxbg>	fleetfox: The systems are not designed to work together, and there are a lot of constants and functions with the same names
<raxbg>	fleetfox: I was looking for a shortcut, to make them work together and stable, but I guess its not gonna be that easy
<Phil-Work>	raxbg, is this a web application?
<fleetfox>	i'm not getting the work together part
<raxbg>	Phil-Work: yes, why?
<Phil-Work>	raxbg, sounds like you need to implement an API and run them as (micro)services
<fleetfox>	for reproducable env, and isolation use containerization
<raxbg>	fleetfox: Each one should have access to the other's methods
<Phil-Work>	your thought process seems to stem a lot from long running applications such as daemons where the problem domain is much larger
<fleetfox>	raxbg: Phil-Work is right, you can't just call into codbase of different service
<fleetfox>	either expose an api endpoint, or use messaging
<raxbg>	I will probaly end-up doing this, I was just looking for a faster way...
<fleetfox>	there is no faster way
<raxbg>	Sadness
<raxbg>	:(
<raxbg>	Recently I am starting to find PHP lacking a lot of functionality it should have :D
<fleetfox>	your problem has nothing to do with php
<raxbg>	it has been around for so many years
<fleetfox>	in every other language i know it would be solved same way
<raxbg>	If there was a way to create a new parser instance for example, it would have been a lot simpler
<fleetfox>	and how you imagine talking with it
<fleetfox>	without defining an inteface
<fleetfox>	or ar you expecting http://en.wikipedia.org/wiki/Actor_model
<fleetfox>	form php?
<fleetfox>	from*
<raxbg>	simple - just load it to a point where it starts a server and starts listening on it, then just tell it what function to call, give it parameters and it should return the result in json :D
<Phil-Work>	so, an API
<raxbg>	but a small one
<fleetfox>	even in langauges, with actor model, you have to define the interface
<raxbg>	a single method maybe
<fleetfox>	raxbg: look at zermq
<morfin>	Anybody why PDO function loading from file does not work?
<Phil-Work>	raxbg, technically you can make an API (webservices or otherwise) that allows you to pass the function and params without much hassle
<raxbg>	fleetfox: zeromq needs to be installed on the server
<Phil-Work>	not that it sounds like a great idea... but also calling a method isn't a trivial task when other objects need to be passed to it
<raxbg>	Phil-Work: Yeah, I know
<fleetfox>	raxbg: it has, if you don't want external dependencies your only solution is http interface
<raxbg>	fleetfox: wouldn't it be an overkill to make an http request to self multiple time in a single request to one of the apps?
<raxbg>	I guess I will have to take the time and just do a propper connector or something :D
<fleetfox>	raxbg: that's why i suggested message queue
<Phil-Work>	raxbg, that's the concept of SOA and Microservices
<Phil-Work>	there's pros and cons to every architecture
<raxbg>	If the servers where this monster will run were under my control, it would have been much easier. Thing is that this should be realsed as a publicly available software and people with all kind of setups in shared hostings will be downloading it :(
<raxbg>	I cannot afford using message queues for example
<raxbg>	even spawning processes is not a good idea :(
<Phil-Work>	sounds like you're condemned to creating a monolithic monster
<raxbg>	cause it will not work for a great deal of users
<Phil-Work>	in which case, you have no choice other than to bootstrap one code into the other and resolve conflicts by namespacing one of them
<raxbg>	A man's got to do a ma's got to do...
<fleetfox>	raxbg: you can release a vagrant or docker image and install dependencies requried
<fleetfox>	every other sane person does that
<raxbg>	hahahaha, if only I had that option...
<raxbg>	I am just making the thing happen, the requirements do not allow a docker instance
<fleetfox>	well forcing yourself into env constraints leads to shitty product
<fleetfox>	good luck
<raxbg>	thank you, it will be painful :(
<Bittarman>	raxbg, if you want to use queueing, then look at how drupal / magento etc provide a queue which can be used without software being installed
<Bittarman>	which uses multiple levels of degredation
<Bittarman>	either runs queue in a shutdown function at end of request, or through a crontab script.
<fleetfox>	:D
<Bittarman>	this is not a problem which has not been solved before, take a look at the existing implementations for inspiration.
<Phil-Work>	shutdown function is an interesting concept
<Bittarman>	(both allow you to upgrade to a proper message queue btw)
<Phil-Work>	is it possible to trick the browser into thinking it's fully rendered whilst still having the shutdown function running?
<raxbg>	Phil-Work: depends on the server setup
<Bittarman>	Phil-Work, yes, flush();
<Bittarman>	and ignore_user_abort
<raxbg>	If you are running PHP as an apache module, you can usually flush the rendered content and the browser will render what you have sent ot it
